date,open,high,low,close,volume,barCount,wap
2023-10-03 00:00:00+00:00,4269.75,4281.15,4216.45,4229.45,0,21894,0.0
2023-10-04 00:00:00+00:00,4233.83,4268.5,4220.48,4263.75,0,21859,0.0
2023-10-05 00:00:00+00:00,4259.31,4267.13,4225.91,4258.19,0,21678,0.0
2023-10-06 00:00:00+00:00,4234.79,4324.1,4219.55,4308.5,0,21780,0.0
2023-10-09 00:00:00+00:00,4289.02,4341.73,4283.79,4335.66,0,21628,0.0
2023-10-10 00:00:00+00:00,4339.75,4385.46,4339.64,4358.24,0,21591,0.0
2023-10-11 00:00:00+00:00,4366.59,4378.64,4345.34,4376.95,0,21470,0.0
2023-10-12 00:00:00+00:00,4380.94,4385.85,4325.43,4349.61,0,21898,0.0
2023-10-13 00:00:00+00:00,4360.49,4377.1,4311.97,4327.78,0,21955,0.0
2023-10-16 00:00:00+00:00,4342.37,4383.33,4342.37,4373.63,0,21618,0.0
2023-10-17 00:00:00+00:00,4345.23,4393.57,4337.54,4373.2,0,21963,0.0
2023-10-18 00:00:00+00:00,4357.35,4364.2,4303.84,4314.6,0,22022,0.0
2023-10-19 00:00:00+00:00,4321.36,4339.54,4269.69,4278.0,0,22426,0.0
2023-10-20 00:00:00+00:00,4273.85,4276.56,4223.03,4224.16,0,22066,0.0
2023-10-23 00:00:00+00:00,4210.4,4255.84,4189.22,4217.04,0,22058,0.0
2023-10-24 00:00:00+00:00,4235.79,4259.38,4219.43,4247.68,0,21849,0.0
2023-10-25 00:00:00+00:00,4232.42,4232.42,4181.42,4186.77,0,22150,0.0
2023-10-26 00:00:00+00:00,4175.99,4183.6,4127.9,4137.23,0,22408,0.0
2023-10-27 00:00:00+00:00,4152.93,4156.7,4103.78,4117.37,0,22266,0.0
2023-10-30 00:00:00+00:00,4139.39,4177.47,4132.94,4166.82,0,22091,0.0
2023-10-31 00:00:00+00:00,4171.33,4195.55,4153.12,4193.8,0,21886,0.0
2023-11-01 00:00:00+00:00,4201.27,4245.64,4197.74,4237.86,0,22064,0.0
2023-11-02 00:00:00+00:00,4268.26,4319.72,4268.26,4317.78,0,21607,0.0
2023-11-03 00:00:00+00:00,4334.23,4373.62,4334.23,4358.34,0,21667,0.0
2023-11-06 00:00:00+00:00,4364.27,4372.21,4347.53,4365.98,0,21611,0.0
2023-11-07 00:00:00+00:00,4366.21,4386.26,4355.41,4378.38,0,21528,0.0
2023-11-08 00:00:00+00:00,4384.37,4391.2,4359.76,4382.78,0,21586,0.0
2023-11-09 00:00:00+00:00,4391.41,4393.4,4343.94,4347.35,0,21930,0.0
2023-11-10 00:00:00+00:00,4364.15,4418.03,4353.34,4415.24,0,21488,0.0
2023-11-13 00:00:00+00:00,4406.66,4421.76,4393.82,4411.55,0,21314,0.0
2023-11-14 00:00:00+00:00,4458.97,4508.67,4458.97,4495.7,0,21420,0.0
2023-11-15 00:00:00+00:00,4505.3,4521.17,4495.31,4502.88,0,21607,0.0
2023-11-16 00:00:00+00:00,4497.08,4511.99,4487.83,4508.24,0,21610,0.0
2023-11-17 00:00:00+00:00,4509.55,4520.12,4499.66,4514.02,0,21252,0.0
2023-11-20 00:00:00+00:00,4511.7,4557.11,4510.36,4547.38,0,21362,0.0
2023-11-21 00:00:00+00:00,4538.77,4542.14,4525.51,4538.19,0,21295,0.0
2023-11-22 00:00:00+00:00,4553.04,4568.43,4545.05,4556.62,0,21435,0.0
2023-11-24 00:00:00+00:00,4555.84,4560.31,4552.8,4559.34,0,11355,0.0
2023-11-27 00:00:00+00:00,4554.86,4560.52,4546.32,4550.43,0,20885,0.0
2023-11-28 00:00:00+00:00,4545.55,4568.14,4540.51,4554.89,0,21253,0.0
2023-11-29 00:00:00+00:00,4571.84,4587.64,4547.15,4550.58,0,21294,0.0
2023-11-30 00:00:00+00:00,4554.87,4569.89,4537.24,4567.8,0,21443,0.0
2023-12-01 00:00:00+00:00,4559.43,4599.39,4554.71,4594.63,0,21680,0.0
2023-12-04 00:00:00+00:00,4564.37,4572.37,4546.72,4569.78,0,21432,0.0
2023-12-05 00:00:00+00:00,4557.25,4578.56,4551.68,4567.18,0,21635,0.0
2023-12-06 00:00:00+00:00,4586.23,4590.74,4546.5,4549.34,0,21486,0.0
2023-12-07 00:00:00+00:00,4568.84,4590.92,4565.22,4585.59,0,21384,0.0
2023-12-08 00:00:00+00:00,4576.2,4609.23,4574.06,4604.37,0,21227,0.0
2023-12-11 00:00:00+00:00,4593.39,4623.71,4593.39,4622.44,0,21355,0.0
2023-12-12 00:00:00+00:00,4618.3,4643.7,4608.09,4643.7,0,21049,0.0
2023-12-13 00:00:00+00:00,4646.2,4709.69,4643.23,4707.09,0,21508,0.0
2023-12-14 00:00:00+00:00,4721.04,4738.57,4694.34,4719.55,0,21847,0.0
2023-12-15 00:00:00+00:00,4714.23,4725.53,4704.69,4719.19,0,21551,0.0
2023-12-18 00:00:00+00:00,4725.58,4749.52,4725.58,4740.56,0,21204,0.0
2023-12-19 00:00:00+00:00,4743.72,4768.69,4743.72,4768.37,0,20975,0.0
2023-12-20 00:00:00+00:00,4764.73,4778.01,4697.82,4698.35,0,21284,0.0
2023-12-21 00:00:00+00:00,4724.29,4748.71,4708.35,4746.75,0,21576,0.0
2023-12-22 00:00:00+00:00,4753.92,4772.94,4736.77,4754.63,0,21074,0.0
2023-12-26 00:00:00+00:00,4758.86,4784.72,4758.45,4774.75,0,20103,0.0
2023-12-27 00:00:00+00:00,4773.45,4785.39,4768.9,4781.58,0,20836,0.0
2023-12-28 00:00:00+00:00,4786.44,4793.3,4780.98,4783.35,0,20542,0.0
2023-12-29 00:00:00+00:00,4782.88,4788.43,4751.99,4769.83,0,21088,0.0
2024-01-02 00:00:00+00:00,4745.2,4754.33,4722.67,4742.83,0,21663,0.0
2024-01-03 00:00:00+00:00,4725.07,4729.29,4699.71,4704.81,0,21687,0.0
2024-01-04 00:00:00+00:00,4697.42,4726.78,4687.53,4688.68,0,21478,0.0
2024-01-05 00:00:00+00:00,4690.57,4721.49,4682.11,4697.24,0,21623,0.0
